average,mean,variance,standard deviation,min,qt1,qt2,qt3,max
0.355576369869564,0.355576369869564,0.20588321875291646,0.4537435605635814,9.130656381692837e-29,5.702357935793596e-05,0.0025325602923861514,0.9873387913569781,1.0
0.6444236301304361,0.6444236301304361,0.20588321875291646,0.4537435605635814,1.7385037539354425e-35,0.012661208643021886,0.9974674397076138,0.999942976420642,1.0
