average,mean,variance,standard deviation,min,qt1,qt2,qt3,max
0.3004647022643321,0.3004647022643321,0.18824139223171546,0.4338679433096152,1.178008942082575e-29,3.4983781249563706e-05,0.0004643188843858602,0.9201437004642221,1.0
0.6995352977356678,0.6995352977356678,0.18824139223171546,0.4338679433096152,4.0503927449027698e-25,0.0798562995357778,0.9995356811156142,0.9999650162187503,1.0
