average,mean,variance,standard deviation,min,qt1,qt2,qt3,max
0.4218987587889767,0.4218987587889767,0.047992861487373646,0.2190727310446776,0.007572595782006981,0.23146671811098157,0.35009770540249485,0.6506082531312256,0.9766176985942032
0.5781012412110234,0.5781012412110234,0.04799286148737364,0.2190727310446776,0.023382301405796835,0.3493917468687743,0.6499022945975051,0.7685332818890185,0.9924274042179931
