average,mean,variance,standard deviation,min,qt1,qt2,qt3,max
0.36181630750882177,0.36181630750882177,0.20700263745499609,0.4549754251110669,1.0132456923780408e-24,7.523640938575087e-05,0.0036240852345889815,0.98862946084876,1.0
0.6381836924911782,0.6381836924911782,0.20700263745499609,0.4549754251110669,2.0991799656468664e-22,0.011370539151239898,0.9963759147654111,0.9999247635906143,1.0
