average,mean,variance,standard deviation,min,qt1,qt2,qt3,max
0.3612324998493642,0.3612324998493642,0.023083066150742515,0.15193112304838174,0.014190957076836192,0.2384550280964342,0.3332203394257236,0.46682378494709326,0.9610570224850049
0.26645870863769217,0.26645870863769217,0.0340010857963009,0.18439383340095974,0.011384876771601831,0.13208016929825678,0.1814957277424333,0.38947740889805194,0.9781288851817601
0.3723087915129436,0.3723087915129436,0.047395613969613344,0.21770533748535736,0.007680157741403572,0.18187631094552273,0.2914381076300353,0.5927651717679798,0.9648419454540119
