average,mean,variance,standard deviation,min,qt1,qt2,qt3,max
0.359194651698541,0.359194651698541,0.20780980174107935,0.4558616037144161,1.388399230603445e-23,5.5219741834462485e-05,0.0016752261197662056,0.9902244510323925,1.0
0.6408053483014592,0.6408053483014592,0.20780980174107935,0.4558616037144161,9.74669719497224e-25,0.009775548967607548,0.9983247738802339,0.9999447802581655,1.0
