average,mean,variance,standard deviation,min,qt1,qt2,qt3,max
0.22573293716674178,0.22573293716674178,0.01598851889581104,0.12644571521333192,0.007935067411332205,0.12147065130098078,0.2032947630810689,0.30369373591978555,0.972907151314366
0.27608618124214557,0.27608618124214557,0.015432886094686047,0.12422916764868888,0.011262400219396479,0.18007898673318495,0.23562381164513024,0.36038372271594143,0.9286494560753378
0.3284116435048678,0.3284116435048678,0.04720576174725326,0.21726886971504514,0.006289124951383233,0.14614050222006836,0.22835554495944993,0.5447983780756551,0.9702743801173284
0.16976923808624492,0.16976923808624492,0.02012258756115257,0.14185410660658565,0.004943924252220648,0.07405490555299891,0.10817375077349832,0.2073518015672052,0.9257450571660216
