average,mean,variance,standard deviation,min,qt1,qt2,qt3,max,center.eps, center.eps_r, center.normalized_star_energy
0.2228710550660411,0.2228710550660411,0.015345542891393789,0.12387712820126962,0.007868227610051468,0.11869226299659184,0.19928382402169842,0.30460786138269536,0.9231407509775439,0.22129187826857838,0.342808349484183,-0.7206693166688707
0.2698800173327695,0.2698800173327695,0.016498055854695663,0.1284447579883884,0.012594679738922508,0.17478060491073494,0.22296640248411118,0.35218870039062394,0.9718739352686285,0.6275107864142587,0.2787911068573437,-0.6644744042554158
0.3242846897564671,0.3242846897564671,0.04950687568877873,0.2225014060377568,0.009221589557698513,0.13909207955289452,0.21381535437303667,0.5486074645434567,0.9702319705966612,0.8820697687102663,0.16765395501085892,-0.4558693812862438
0.18296423784472218,0.18296423784472218,0.020919202143063573,0.14463471970126526,0.005435408370553965,0.0797533136056847,0.11821727686964578,0.24981983575752548,0.9521093320662692,-0.14334568871273415,0.37561355355812115,-0.6476105780536385
