average,mean,variance,standard deviation,min,qt1,qt2,qt3,max
0.3090866123750646,0.3090866123750646,0.048797164869422656,0.22090080323399156,0.008821060840910305,0.13228886170767984,0.200271610746527,0.5086169096294033,0.9687701401511455
0.2392103451668532,0.2392103451668532,0.01727485536525172,0.13143384406328426,0.008723067260274633,0.1313507455097072,0.222624914808162,0.31639361787738557,0.9588121786771826
0.18148440163538512,0.18148440163538512,0.020778522201714406,0.14414757091853614,0.005690119438990727,0.08086323994795933,0.12196712831511489,0.2315969207196802,0.8921673339230302
0.27021864082269714,0.27021864082269714,0.015400818739543732,0.12410003521169416,0.016816673149589307,0.17513438637188478,0.23184652310828952,0.3500877128638171,0.9419285930710951
average,mean,variance,standard deviation,min,qt1,qt2,qt3,max,center.eps, center.eps_r, center.normalized_star_energy
0.3090866123750646,0.3090866123750646,0.048797164869422656,0.22090080323399156,0.008821060840910305,0.13228886170767984,0.200271610746527,0.5086169096294033,0.9687701401511455,0.8852097700186131,0.12362879354016541,-0.4346020995407661
0.2392103451668532,0.2392103451668532,0.01727485536525172,0.13143384406328426,0.008723067260274633,0.1313507455097072,0.222624914808162,0.31639361787738557,0.9588121786771826,0.38355024167047624,0.2412159079497357,-0.7522030439819228
0.18148440163538512,0.18148440163538512,0.020778522201714406,0.14414757091853614,0.005690119438990727,0.08086323994795933,0.12196712831511489,0.2315969207196802,0.8921673339230302,0.02399747809449841,0.2577969276058306,-0.7604178705999909
0.27021864082269714,0.27021864082269714,0.015400818739543732,0.12410003521169416,0.016816673149589307,0.17513438637188478,0.23184652310828952,0.3500877128638171,0.9419285930710951,0.6552210549082953,0.2359933483343522,-0.6125002948523239
