average,mean,variance,standard deviation,min,qt1,qt2,qt3,max
0.34211224915498684,0.34211224915498684,0.1997315358562025,0.44691334266969757,4.585281666511968e-27,7.55968699794245e-05,0.003107162999635426,0.9772567610741174,1.0
0.6578877508450133,0.6578877508450133,0.19973153585620246,0.4469133426696975,8.881528350530067e-31,0.02274323892588262,0.9968928370003646,0.9999244031300205,1.0
average,mean,variance,standard deviation,min,qt1,qt2,qt3,max,center.eps, center.eps_r, center.normalized_star_energy
0.34211224915498684,0.34211224915498684,0.1997315358562025,0.44691334266969757,4.585281666511968e-27,7.55968699794245e-05,0.003107162999635426,0.9772567610741174,1.0,-0.07784212902456165
0.6578877508450133,0.6578877508450133,0.19973153585620246,0.4469133426696975,8.881528350530067e-31,0.02274323892588262,0.9968928370003646,0.9999244031300205,1.0,0.6164416003485158
