average,mean,variance,standard deviation,min,qt1,qt2,qt3,max
0.4115920051308053,0.4115920051308053,0.049030363052111565,0.22142800873446783,0.006910809349502391,0.2053828950792188,0.3539244976446133,0.6339840119561755,0.9863524399612469
0.348082857133954,0.348082857133954,0.021552008432869373,0.14680602314915206,0.009604248169551194,0.23092774714661543,0.3149760794794137,0.45582194526270914,0.9882852348385891
0.24032513773524067,0.24032513773524067,0.0329016176083566,0.18138803049913907,0.0040433118692019595,0.11303208448012728,0.1542530452581644,0.3385334238019563,0.9647503466525957
